MONTH,CITY,STORE,STATUS,ZONE_MAPPING,ORDER_COUNT,CART_SALES,DISCOUNT,NET_REVENUE,IDEAL_FOOD_COST,GROSS_MARGIN,KITCHEN_EBITDA,VARIANCE,REVENUE_COHORT,CM_COHORT,EBITDA_CATEGORY,EBITDA_COHORT,GM_PERCENT,EBITDA_PERCENT,VARIANCE_PERCENT,REVENUE_BUCKET,VARIANCE_BUCKET,EBITDA_STATUS
2023-12-01,Pune,Paul Ltd,Inactive,West,7670,2468218.25,553085.09,2027812.02,898160.57,981396.39,-462970.18,24871.04,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,48.396812935352855,-22.83102059923681,2.769108423452613,INR 15 to 25 lacs,Var 2-3%,Loss Making
2024-01-01,Pune,Paul Ltd,Inactive,West,14127,5539265.61,1058902.4,4589657.74,2007102.51,2496251.73,1265119.68,14989.91,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,54.388624847655855,27.564575653957146,0.7468432691063697,Above INR 45 lacs,Var <2%,High Profit
2024-02-01,Pune,Paul Ltd,Inactive,West,11816,5368736.78,875833.08,4613884.12,2089308.97,2431893.21,982852.9,18023.31,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,52.7081553578333,21.302071626367592,0.8626445518012591,Above INR 45 lacs,Var <2%,High Profit
2024-03-01,Pune,Paul Ltd,Inactive,West,14998,6847493.26,1511000.82,5457993.79,2332988.98,3018351.51,1623208.82,21723.81,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,55.3014830381476,29.740026875332887,0.9311578488467614,Above INR 45 lacs,Var <2%,High Profit
2023-10-01,Ahmedabad,"Fernandez, Martin and Fields",Active,North,7984,2542670.87,607052.47,2047123.6,738979.6,1160143.26,-209838.16,24471.43,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,56.67187169353135,-10.250390352590337,3.3115163124936062,INR 15 to 25 lacs,Var 3-5%,Loss Making
2023-11-01,Ahmedabad,"Fernandez, Martin and Fields",Active,North,13285,5687074.59,1095276.74,4699278.58,1434378.64,3138529.79,1778501.45,10661.69,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,66.78748102650258,37.84626554316769,0.7432967629802407,Above INR 45 lacs,Var <2%,High Profit
2023-12-01,Ahmedabad,"Fernandez, Martin and Fields",Active,North,9112,4442234.2,718094.76,3821704.92,1341302.8,2411300.9,1022860.54,15637.96,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,63.094900063608264,26.764508548190058,1.165878428047716,INR 35 to 45 lacs,Var <2%,High Profit
2024-01-01,Ahmedabad,"Fernandez, Martin and Fields",Active,North,10573,3349424.08,689166.33,2767424.2,1107089.25,1604448.29,242956.59,14548.73,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,0% to 10%,57.97623255589078,8.779159696587174,1.314142468640175,INR 25 to 35 lacs,Var <2%,Low Profit
2024-02-01,Ahmedabad,"Fernandez, Martin and Fields",Active,North,11820,5699374.05,984879.23,4823502.33,2147604.26,2568665.24,1135866.57,22590.1,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,53.253114941482785,23.54858549430824,1.051874426808969,Above INR 45 lacs,Var <2%,High Profit
2024-03-01,Ahmedabad,"Fernandez, Martin and Fields",Active,North,11726,5704356.12,1657401.75,4148329.62,1261981.62,2800916.94,1349045.8,27468.65,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,67.51915099745617,32.52021713742217,2.1766283727650486,INR 35 to 45 lacs,Var 2-3%,High Profit
2023-10-01,Hyderabad,"Olson, Middleton and Juarez",Active,North,11623,5599147.46,936501.68,4767259.68,1424751.35,3274710.73,2025188.92,12530.25,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,68.69167928355856,42.48119582191504,0.879469249143017,Above INR 45 lacs,Var <2%,High Profit
2023-11-01,Hyderabad,"Olson, Middleton and Juarez",Active,North,7903,2851341.34,521983.63,2425551.82,932432.16,1400250.78,27431.09,23390.46,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,57.729163667177396,1.1309216226103964,2.508542819887293,INR 15 to 25 lacs,Var 2-3%,Low Profit
2023-12-01,Hyderabad,"Olson, Middleton and Juarez",Active,North,11055,4882803.03,841602.23,4101392.37,1389000.92,2657598.88,1326228.09,15822.47,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,64.79747949596931,32.336045185552436,1.1391259553665378,INR 35 to 45 lacs,Var <2%,High Profit
2024-01-01,Hyderabad,"Olson, Middleton and Juarez",Active,North,10565,3703547.35,663494.87,3076267.13,1473224.97,1462002.45,236688.1,15713.49,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,47.52521118021373,7.694003478820124,1.0666049191387246,INR 25 to 35 lacs,Var <2%,Low Profit
2024-02-01,Hyderabad,"Olson, Middleton and Juarez",Active,North,11189,4152258.83,1044805.64,3189582.75,1030062.28,2034947.38,746721.3,24813.92,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,63.799798892190516,23.41125339983733,2.4089727856067107,INR 25 to 35 lacs,Var 2-3%,High Profit
2024-03-01,Hyderabad,"Olson, Middleton and Juarez",Active,North,9417,4599204.76,1115624.76,3551687.77,1520862.66,1937683.44,760576.84,29355.73,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,54.556694323386424,21.414518652916385,1.9302025601706865,INR 35 to 45 lacs,Var <2%,High Profit
2023-10-01,Ahmedabad,"Davis, Burnett and Bailey",Active,South,9416,4676139.16,734085.18,4066912.64,1816023.08,2160590.65,867923.49,13245.65,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%,53.1260649355871,21.34109008055801,0.7293767433836799,INR 35 to 45 lacs,Var <2%,High Profit
2023-11-01,Ahmedabad,"Davis, Burnett and Bailey",Active,South,12144,5223615.27,1034186.47,4257612.04,2068229.76,2083195.17,780754.37,18937.16,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,48.92872226094137,18.337846724052387,0.9156216763847359,INR 35 to 45 lacs,Var <2%,Moderate Profit
2023-12-01,Ahmedabad,"Davis, Burnett and Bailey",Active,South,14197,4797683.4,1015611.8,3881786.59,1603328.99,2189094.33,855331.07,28446.21,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%,56.39398970668298,22.034469184973922,1.7741966980837787,INR 35 to 45 lacs,Var <2%,High Profit
2024-01-01,Ahmedabad,"Davis, Burnett and Bailey",Active,South,10752,4109870.29,814586.74,3336422.13,1529987.73,1753285.09,275383.71,29738.08,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,52.54985795217706,8.253862948691088,1.9436809470360916,INR 25 to 35 lacs,Var <2%,Low Profit
2024-02-01,Ahmedabad,"Davis, Burnett and Bailey",Active,South,13043,5174112.69,1334224.9,3942206.61,1694215.7,2169718.14,764896.61,28015.96,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%,55.03816401951597,19.40275296732862,1.6536241518715709,INR 35 to 45 lacs,Var <2%,Moderate Profit
2024-03-01,Ahmedabad,"Davis, Burnett and Bailey",Active,South,12548,4299432.42,830661.61,3571287.61,1224362.41,2258818.75,670102.53,18921.18,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,63.24942140406329,18.763611424732048,1.5453904698037897,INR 35 to 45 lacs,Var <2%,Moderate Profit
2023-10-01,Hyderabad,Hodges Inc,Inactive,South,13272,5886246.3,1307659.33,4693298.44,1936256.61,2701804.55,1188093.17,19340.18,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%,57.56728630280753,25.314673362216446,0.9988438464259135,Above INR 45 lacs,Var <2%,High Profit
2023-11-01,Hyderabad,Hodges Inc,Inactive,South,7994,3198038.83,613361.53,2679304.53,1205419.58,1389309.73,-142080.15,16097.39,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,51.85337144187936,-5.3028742499830726,1.335417996113851,INR 25 to 35 lacs,Var <2%,Loss Making
2023-12-01,Hyderabad,Hodges Inc,Inactive,South,9014,2742260.94,586330.33,2259892.52,996149.67,1114589.13,-159962.25,19389.47,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,49.32044865567323,-7.07831229071018,1.9464414418769018,INR 15 to 25 lacs,Var <2%,Loss Making
2024-01-01,Hyderabad,Hodges Inc,Inactive,South,13915,6379567.46,1436530.65,5011775.85,1941358.55,2922719.53,1712417.09,27666.38,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,58.317044047370956,34.16787065606696,1.4251040849718357,Above INR 45 lacs,Var <2%,High Profit
2024-02-01,Hyderabad,Hodges Inc,Inactive,South,7935,3392432.07,836000.45,2728135.62,945168.79,1723101.89,427405.35,12658.89,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,63.16041905570662,15.666572690400194,1.3393258573423694,INR 25 to 35 lacs,Var <2%,Moderate Profit
2024-03-01,Hyderabad,Hodges Inc,Inactive,South,13124,6025028.42,1752763.08,4317093.15,1723012.58,2512788.47,1214416.18,22242.32,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,58.20556524243634,28.130414095883012,1.290897133206073,INR 35 to 45 lacs,Var <2%,High Profit
2023-10-01,Bangalore,"Franco, Rangel and Mooney",Active,West,9055,4120705.7,683656.56,3542187.97,1415051.1,1987534.74,666611.47,12923.13,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,56.110368981914874,18.81920089068565,0.9132624256466779,INR 35 to 45 lacs,Var <2%,Moderate Profit
2023-11-01,Bangalore,"Franco, Rangel and Mooney",Active,West,8002,2872510.32,769305.49,2200947.33,930126.66,1170595.56,-96699.59,19554.03,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,53.18598696316826,-4.39354402906134,2.102297551604423,INR 15 to 25 lacs,Var 2-3%,Loss Making
2023-12-01,Bangalore,"Franco, Rangel and Mooney",Active,West,11848,3733061.33,969215.32,2876612.17,1146181.99,1672167.1,222499.46,19162.55,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,58.12973738479317,7.734774340470095,1.6718592830096728,INR 25 to 35 lacs,Var <2%,Low Profit
2024-01-01,Bangalore,"Franco, Rangel and Mooney",Active,West,13371,5805409.18,1538476.85,4355618.93,1630781.19,2673501.47,1200524.42,21616.8,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,61.38051819882233,27.56265961953655,1.3255487696666406,INR 35 to 45 lacs,Var <2%,High Profit
2024-02-01,Bangalore,"Franco, Rangel and Mooney",Active,West,11526,4467262.26,1001852.09,3575524.19,1305803.51,2186098.2,869609.98,10537.66,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,61.140635158169644,24.32118855277553,0.8069866499286711,INR 35 to 45 lacs,Var <2%,High Profit
2024-03-01,Bangalore,"Franco, Rangel and Mooney",Active,West,14019,5384399.47,821341.28,4608615.19,1518800.44,2994582.94,1453699.67,11069.57,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,64.97793407654848,31.543090713112885,0.7288363703660765,Above INR 45 lacs,Var <2%,High Profit
2023-10-01,Pune,Watson Group,Active,North,10386,4459890.36,1036986.24,3517432.26,1247472.98,2193374.75,711217.46,10167.42,More than 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,62.35727052779121,20.219791240556827,0.8150413005338201,INR 35 to 45 lacs,Var <2%,High Profit
2023-11-01,Pune,Watson Group,Active,North,14588,4728180.22,729119.76,4064357.67,1260986.01,2735135.01,1374485.86,25404.13,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,67.29562779842651,33.81803403143898,2.014624254237365,INR 35 to 45 lacs,Var 2-3%,High Profit
2023-12-01,Pune,Watson Group,Active,North,9551,3880523.45,1026325.48,2956007.27,1069999.68,1765721.08,533020.6,20486.97,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,59.73331317280556,18.031775679631533,1.9146706660697324,INR 25 to 35 lacs,Var <2%,Moderate Profit
2024-01-01,Pune,Watson Group,Active,North,8522,2573088.98,451406.73,2245052.34,839737.12,1279337.04,64360.29,10966.98,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,56.984731144397294,2.866761226600178,1.306001573444794,INR 15 to 25 lacs,Var <2%,Low Profit
2024-02-01,Pune,Watson Group,Active,North,11247,4591607.28,1139771.84,3530004.52,1209040.33,2208225.02,891914.88,26781.13,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,62.55586947520396,25.26667812878608,2.2150733383724264,INR 35 to 45 lacs,Var 2-3%,High Profit
2024-03-01,Pune,Watson Group,Active,North,10895,3794167.7,1022936.53,2856605.7,874699.75,1916983.3,467224.48,16869.78,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,0% to 10%,67.10703195754317,16.355931796957485,1.9286366550350562,INR 25 to 35 lacs,Var <2%,Moderate Profit
2023-10-01,Bangalore,Thompson-Weiss,Active,North,13875,4483015.51,912843.02,3635796.62,1645994.73,1907988.9,617987.89,28767.68,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,52.477877599215105,16.997317358197005,1.7477382810332571,INR 35 to 45 lacs,Var <2%,Moderate Profit
2023-11-01,Bangalore,Thompson-Weiss,Active,North,9327,4300656.85,1081966.53,3323698.25,1357221.17,1872256.8,455157.22,19357.67,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,56.33052880176472,13.694300317425023,1.4262723296601687,INR 25 to 35 lacs,Var <2%,Moderate Profit
2023-12-01,Bangalore,Thompson-Weiss,Active,North,11797,3965793.02,691846.44,3397008.08,1439211.8,1880176.85,501018.13,15882.15,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,55.348024076527956,14.748805955150981,1.1035311133496821,INR 25 to 35 lacs,Var <2%,Moderate Profit
2024-01-01,Bangalore,Thompson-Weiss,Active,North,11457,5443886.65,1457409.18,4047311.25,1667643.17,2264425.82,916997.31,24331.62,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,55.94889249004509,22.656950586639464,1.4590423441724647,INR 35 to 45 lacs,Var <2%,High Profit
2024-02-01,Bangalore,Thompson-Weiss,Active,North,10130,3746520.84,928261.21,2896232.56,1196724.25,1626173.28,323768.17,23606.13,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,56.14788337301201,11.178942412000229,1.97256218381135,INR 25 to 35 lacs,Var <2%,Moderate Profit
2024-03-01,Bangalore,Thompson-Weiss,Active,North,10667,3840625.95,900641.12,3070472.67,1248307.48,1725193.37,260040.39,24845.84,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,56.18657305945016,8.46906707689406,1.9903621822405486,INR 25 to 35 lacs,Var <2%,Low Profit
2023-10-01,Pune,"Colon, Henderson and May",Inactive,North,14527,6697094.6,1392266.58,5415238.77,2423161.65,2878925.26,1531837.43,27748.01,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,53.16340391025823,28.28753255509729,1.1451159273670413,Above INR 45 lacs,Var <2%,High Profit
2023-11-01,Pune,"Colon, Henderson and May",Inactive,North,12486,4242020.02,994039.99,3388528.08,1416441.32,1881677.49,594041.35,12599.93,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,55.5308218074439,17.530955505612926,0.8895483224112665,INR 25 to 35 lacs,Var <2%,Moderate Profit
2023-12-01,Pune,"Colon, Henderson and May",Inactive,North,8859,4046052.37,676540.43,3417167.47,1483227.78,1815191.28,566210.04,26044.38,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,53.119763544980714,16.56957245937964,1.755925849770694,INR 25 to 35 lacs,Var <2%,Moderate Profit
2024-01-01,Pune,"Colon, Henderson and May",Inactive,North,7741,3533151.87,1054792.48,2597611.45,981641.89,1491722.1,132882.73,17625.23,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,57.426683270894884,5.115573770665355,1.7954847057311298,INR 25 to 35 lacs,Var <2%,Low Profit
2024-02-01,Pune,"Colon, Henderson and May",Inactive,North,11538,4000167.23,938303.49,3198265.49,1071416.07,2032972.44,638329.68,18854.73,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,63.56484307999083,19.95862075852871,1.7597953332919487,INR 25 to 35 lacs,Var <2%,Moderate Profit
2024-03-01,Pune,"Colon, Henderson and May",Inactive,North,8307,2494131.88,650177.6,1910415.03,583280.02,1216857.46,-223039.12,23539.95,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,63.69597395807758,-11.67490396052841,4.0357888480390605,INR 15 to 25 lacs,Var 3-5%,Loss Making
2023-10-01,Bangalore,"Boyd, Walker and Smith",Active,East,9843,3416984.98,633332.27,2881942.83,906299.09,1890996.29,522232.91,12536.63,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,65.61532971145024,18.12086293189931,1.383277346113191,INR 25 to 35 lacs,Var <2%,Moderate Profit
2023-11-01,Bangalore,"Boyd, Walker and Smith",Active,East,11201,4651687.45,1327501.72,3409598.0,1145219.71,2152657.2,901847.81,29519.19,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,63.13522004646883,26.450268037463655,2.5776005898466416,INR 25 to 35 lacs,Var 2-3%,High Profit
2023-12-01,Bangalore,"Boyd, Walker and Smith",Active,East,12672,5954076.77,1111405.44,4913171.96,1898609.44,2884336.83,1518791.59,17275.4,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%,58.70620555279731,30.91264874026514,0.9098975089895267,Above INR 45 lacs,Var <2%,High Profit
2024-01-01,Bangalore,"Boyd, Walker and Smith",Active,East,14927,7119955.52,1792157.4,5456128.34,1681009.2,3675469.53,2202767.43,10150.81,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,67.36405929190441,40.37235366791244,0.6038521383464172,Above INR 45 lacs,Var <2%,High Profit
2024-02-01,Bangalore,"Boyd, Walker and Smith",Active,East,7343,3617359.18,962487.26,2771630.07,990539.0,1668634.37,318964.47,29642.23,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,60.20407947154362,11.508190557335093,2.9925353772037244,INR 25 to 35 lacs,Var 2-3%,Moderate Profit
2024-03-01,Bangalore,"Boyd, Walker and Smith",Active,East,13581,4819419.63,856725.71,4068899.0,1833668.34,2131023.93,887490.88,18134.48,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,52.37347818168993,21.811573106140013,0.9889727386578534,INR 35 to 45 lacs,Var <2%,High Profit
2023-10-01,Hyderabad,"Osborne, Short and Stewart",Active,South,11278,5327140.52,1203147.58,4200843.47,1337210.41,2813580.28,1473913.24,15575.34,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,66.97655602006995,35.086126167895515,1.16476359169235,INR 35 to 45 lacs,Var <2%,High Profit
2023-11-01,Hyderabad,"Osborne, Short and Stewart",Active,South,9852,3804368.6,639051.75,3255986.19,1247214.19,1899858.07,538528.84,16237.76,More than 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,58.349696808757045,16.539653689378824,1.3019223265893087,INR 25 to 35 lacs,Var <2%,Moderate Profit
2023-12-01,Hyderabad,"Osborne, Short and Stewart",Active,South,10101,4501782.23,1292875.92,3325460.78,1203548.74,2049914.74,674220.25,18713.43,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,61.64302860910602,20.274491103756155,1.554854355129814,INR 25 to 35 lacs,Var <2%,High Profit
2024-01-01,Hyderabad,"Osborne, Short and Stewart",Active,South,7950,3096034.22,603391.76,2544586.52,1228082.58,1210366.41,-182860.59,29745.74,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,47.5663295583284,-7.186259479202145,2.422128648710252,INR 25 to 35 lacs,Var 2-3%,Loss Making
2024-02-01,Hyderabad,"Osborne, Short and Stewart",Active,South,9481,4634189.3,959420.34,3805916.62,1109192.53,2599028.05,1343693.9,26835.76,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,68.28914843646784,35.30539510347969,2.419396026765525,INR 35 to 45 lacs,Var 2-3%,High Profit
2024-03-01,Hyderabad,"Osborne, Short and Stewart",Active,South,14656,4938156.39,1329899.44,3648346.35,1315115.68,2223103.67,890708.72,27990.51,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,60.934556556013376,24.414039527798668,2.128368661835132,INR 35 to 45 lacs,Var 2-3%,High Profit
2023-10-01,Bangalore,Davis-Olson,Inactive,West,13967,6258245.0,1543759.23,4810008.95,1740525.98,3008090.46,1504779.65,16377.33,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,62.538146836504325,31.28434199691042,0.9409414273724314,Above INR 45 lacs,Var <2%,High Profit
2023-11-01,Bangalore,Davis-Olson,Inactive,West,8375,4010734.7,664183.93,3428514.62,1399030.8,1927676.3,584476.64,21570.2,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,56.22482368180772,17.047517796496955,1.5417959347285277,INR 25 to 35 lacs,Var <2%,Moderate Profit
2023-12-01,Bangalore,Davis-Olson,Inactive,West,11323,3501332.0,631865.21,2925973.64,891686.71,1894721.65,613263.62,17903.85,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,64.7552535709105,20.959300918377377,2.0078632774508884,INR 25 to 35 lacs,Var 2-3%,High Profit
2024-01-01,Bangalore,Davis-Olson,Inactive,West,11879,5427416.48,925042.18,4576982.13,1804858.7,2644913.2,1357744.82,23147.82,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,57.78727390399491,29.66463013042177,1.2825281003992168,Above INR 45 lacs,Var <2%,High Profit
2024-02-01,Bangalore,Davis-Olson,Inactive,West,7856,3410059.61,828978.7,2677138.58,906163.8,1664233.36,143403.06,15882.78,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,62.16463250848972,5.356579635858821,1.7527493373714553,INR 25 to 35 lacs,Var <2%,Low Profit
2024-03-01,Bangalore,Davis-Olson,Inactive,West,11719,3591930.91,783751.88,2859955.5,1101111.65,1661965.27,412715.65,25806.62,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,58.11157795986686,14.4308416686903,2.343687853997367,INR 25 to 35 lacs,Var 2-3%,Moderate Profit
2023-10-01,Mumbai,Williams Ltd,Inactive,South,8906,2784536.52,685216.72,2234107.62,760713.91,1407557.59,33400.74,11760.59,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,63.00312381549462,1.495037199685125,1.545993815204457,INR 15 to 25 lacs,Var <2%,Low Profit
2023-11-01,Mumbai,Williams Ltd,Inactive,South,9657,4706276.56,1268102.97,3509221.02,1454727.09,1948446.36,631381.3,26850.33,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,55.52361475368115,17.99206423310436,1.8457297031568995,INR 35 to 45 lacs,Var <2%,Moderate Profit
2023-12-01,Mumbai,Williams Ltd,Inactive,South,11321,5321433.26,1505847.13,3887003.11,1335230.06,2485092.17,1130880.22,29146.11,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,63.93337230954776,29.093885134555503,2.1828530433174937,INR 35 to 45 lacs,Var 2-3%,High Profit
2024-01-01,Mumbai,Williams Ltd,Inactive,South,13640,6417108.77,1200659.95,5282952.74,1757645.13,3427137.76,2114240.8,24303.37,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,64.87163388858936,40.02005893393625,1.3827233714691884,Above INR 45 lacs,Var <2%,High Profit
